bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,idade_imovel,foi_reformado,lat,long,zipcode,price
5.0,4.0,4510,15175,2.0,0,0,3,10,4510.0,0,3510,13500,45,1,47.5309,-122.228,98040,1870000.0
3.0,1.0,1090,6710,1.5,0,0,5,5,1090.0,0,1170,6708,102,0,47.3066,-122.217,98002,219500.0
3.0,1.75,1720,7200,1.0,0,0,3,7,1420.0,300,1380,8000,55,0,47.7062,-122.304,98125,622200.0
2.0,3.25,1400,1243,3.0,0,0,3,8,1400.0,0,1400,1335,14,0,47.6534,-122.353,98103,474800.0
4.0,2.5,2090,9702,1.0,0,0,5,7,1320.0,770,1850,7200,49,0,47.7467,-122.339,98133,465000.0
3.0,1.75,1580,9049,1.0,0,0,3,8,1580.0,0,2100,8446,48,0,47.7776,-122.375,98177,389950.0
4.0,2.5,2620,19864,2.0,0,0,4,8,2620.0,0,2500,13285,30,0,47.7014,-122.122,98052,650000.0
3.0,2.0,1500,2506,1.0,0,0,3,7,870.0,630,1500,4662,11,0,47.5962,-122.301,98144,395000.0
4.0,2.5,2030,5202,2.0,0,0,3,8,2030.0,0,2260,5232,13,0,47.388,-122.176,98031,304500.0
3.0,1.0,1020,8484,1.0,0,0,3,6,1020.0,0,1180,9660,66,0,47.7719,-122.31,98155,307000.0
3.0,2.5,1540,7120,1.0,0,0,3,7,770.0,770,1000,6638,77,1,47.3729,-122.037,98038,485000.0
5.0,3.0,3910,16200,1.0,0,0,4,9,2890.0,1020,3620,16200,54,0,47.6326,-122.217,98004,1562000.0
5.0,4.25,3920,11412,2.0,0,0,3,7,3920.0,0,1400,9750,60,1,47.5766,-122.151,98006,650500.0
4.0,2.5,3180,10105,2.0,0,0,4,9,3180.0,0,2670,10355,29,0,47.5328,-122.226,98040,960000.0
3.0,2.5,2330,9160,2.0,0,0,3,9,2330.0,0,2460,9160,18,0,47.5467,-122.181,98006,710000.0
3.0,2.5,2600,23361,1.5,1,4,3,8,2150.0,450,1700,14700,103,0,47.4997,-122.379,98146,540000.0
4.0,1.75,1950,4200,1.0,0,0,5,7,1040.0,910,1450,5000,63,0,47.6755,-122.285,98115,601000.0
5.0,1.75,3250,13702,1.0,0,2,3,8,1650.0,1600,2620,11328,50,0,47.4883,-122.225,98055,463828.0
4.0,1.0,1130,8308,1.5,0,0,4,6,1130.0,0,1130,8652,71,0,47.4669,-122.355,98166,293000.0
3.0,2.5,2620,4800,2.0,0,0,3,7,2620.0,0,2400,4756,12,0,47.6849,-122.037,98053,597500.0
2.0,1.0,1120,45302,1.0,0,2,4,5,1120.0,0,2150,101930,83,0,47.5105,-121.77,98045,240000.0
3.0,1.75,1800,23103,1.0,0,0,3,7,1800.0,0,1410,18163,46,0,47.6517,-121.906,98014,284000.0
4.0,1.75,2180,10200,1.0,0,2,3,8,2000.0,180,2590,10445,49,0,47.7638,-122.27,98028,440000.0
3.0,1.75,1960,8136,1.0,0,0,3,7,980.0,980,1070,7480,66,0,47.5208,-122.364,98106,340000.0
3.0,1.75,1960,8136,1.0,0,0,3,7,980.0,980,1070,7480,67,0,47.5208,-122.364,98106,363000.0
2.0,1.0,1150,3600,1.0,0,0,3,6,1150.0,0,1160,4000,104,0,47.5729,-122.31,98144,270000.0
4.0,2.5,2800,6820,2.0,0,0,4,7,2800.0,0,2060,6820,17,0,47.3695,-122.108,98042,365000.0
3.0,2.0,1310,2550,1.0,0,0,3,7,780.0,530,1460,5100,28,0,47.6911,-122.35,98103,428000.0
3.0,1.75,2340,57499,1.0,0,0,3,8,2340.0,0,3260,137649,27,0,47.6989,-122.044,98053,600000.0
3.0,2.5,1430,10200,1.0,0,0,3,7,1430.0,0,1470,10350,54,0,47.7012,-122.166,98033,405000.0
4.0,2.5,2340,9748,1.0,0,1,3,8,1610.0,730,2070,8241,33,0,47.3363,-122.331,98003,339900.0
3.0,1.0,1290,11250,1.0,0,0,3,7,1290.0,0,1410,11196,58,0,47.4743,-122.341,98166,275000.0
2.0,1.0,760,6380,1.0,0,0,3,6,760.0,0,1590,6380,73,0,47.6914,-122.31,98115,361600.0
5.5,2.0,2780,13950,2.5,0,0,4,7,2780.0,0,2120,13950,60,1,47.3738,-122.226,98030,325000.0
3.0,2.0,2090,4077,1.5,0,0,4,8,1530.0,560,2010,4132,83,0,47.6433,-122.3,98112,1050000.0
4.0,3.0,3060,50002,1.0,0,2,4,8,2460.0,600,2740,16181,57,0,47.6205,-122.096,98008,959750.0
3.0,1.0,1110,7962,1.0,0,0,3,7,1110.0,0,1200,8094,52,0,47.5035,-122.36,98146,210000.0
3.0,2.0,1790,7879,1.5,0,0,3,7,1790.0,0,1790,7879,16,0,47.2634,-122.289,98001,258000.0
3.0,1.5,1830,9848,1.0,0,0,5,7,1830.0,0,1830,8168,52,0,47.539,-122.18,98056,468000.0
4.0,3.5,2850,2910,2.0,0,2,3,8,1970.0,880,1460,3880,110,1,47.6855,-122.321,98115,710000.0
3.0,1.0,1420,6000,1.0,0,0,3,6,1420.0,0,1480,6000,74,0,47.4913,-122.336,98146,268000.0
2.0,1.0,790,7252,1.0,0,0,3,5,790.0,0,1260,11470,85,0,47.5048,-122.365,98146,115000.0
3.0,2.5,2300,4307,2.0,0,0,3,8,2300.0,0,2010,4307,17,0,47.7326,-122.197,98034,500000.0
3.0,2.5,2440,71002,1.0,0,0,4,9,2440.0,0,3170,84000,18,0,47.2689,-122.01,98022,431000.0
3.0,2.0,1310,7349,1.0,0,0,3,7,870.0,440,1690,6580,20,0,47.3639,-122.186,98030,241500.0
3.0,1.0,1380,12000,1.0,0,0,3,7,1380.0,0,1890,22001,52,0,47.3997,-122.215,98031,300000.0
4.0,2.5,2790,10289,2.0,0,0,3,9,2790.0,0,2650,10126,27,0,47.5483,-122.158,98006,982000.0
3.0,2.5,1360,7293,2.0,0,0,3,8,1360.0,0,1540,7353,27,0,47.3304,-122.302,98003,248500.0
4.0,2.5,2510,5936,2.0,0,0,3,9,2510.0,0,2760,6060,16,0,47.5847,-122.032,98075,665000.0
3.0,3.0,4560,16339,2.0,0,2,3,10,4040.0,520,2620,11561,13,0,47.7024,-122.243,98034,1215000.0
2.0,1.0,780,3910,1.0,0,0,3,6,780.0,0,1500,5060,96,0,47.566,-122.38,98126,380000.0
3.0,2.0,1410,7998,1.0,0,0,4,7,1410.0,0,1780,8278,74,0,47.4968,-122.277,98178,220000.0
4.0,2.0,2530,5650,1.5,0,0,4,8,1910.0,620,1310,5750,104,0,47.5778,-122.382,98116,631500.0
3.0,2.0,1270,6760,1.0,0,0,5,7,1270.0,0,1550,5734,42,0,47.7381,-122.179,98034,386100.0
4.0,4.5,3180,4606,2.0,0,3,4,9,1990.0,1190,2110,5323,85,0,47.6402,-122.405,98199,1050000.0
2.0,1.75,1450,4000,1.5,0,0,4,7,1350.0,100,1310,4000,112,0,47.6571,-122.326,98105,650000.0
4.0,1.75,2040,53578,1.0,0,0,5,7,1160.0,880,2040,53578,56,0,47.3844,-122.0,98038,545000.0
4.0,2.5,2650,12001,2.0,0,0,4,9,2650.0,0,2880,14054,30,0,47.5496,-122.14,98006,870000.0
3.0,1.75,1240,8611,1.0,0,0,4,7,1240.0,0,1700,8037,41,0,47.7175,-122.331,98133,380000.0
2.0,1.0,820,8423,1.0,0,2,3,6,820.0,0,1960,9140,58,0,47.4741,-122.2,98055,265000.0
2.0,1.0,1890,5202,1.5,0,0,4,7,1890.0,0,1670,5100,105,0,47.6786,-122.379,98117,645500.0
3.0,2.0,1270,3090,2.0,0,0,5,7,1270.0,0,1440,3090,103,0,47.685,-122.359,98117,570000.0
4.0,2.5,3350,11688,1.0,0,2,3,10,1760.0,1590,4240,10804,20,0,47.5507,-122.133,98006,1200000.0
2.0,1.0,1550,3200,1.5,0,0,3,8,1550.0,0,1800,3937,87,0,47.6368,-122.306,98112,605000.0
3.0,1.0,920,9812,1.0,0,0,4,7,920.0,0,1188,9812,52,0,47.2958,-122.284,98001,199500.0
2.0,1.0,950,4800,1.0,0,0,3,6,950.0,0,1420,5400,74,0,47.5864,-122.301,98144,445000.0
4.0,1.75,2040,3570,1.0,0,0,4,7,1020.0,1020,1790,4206,97,0,47.5754,-122.288,98144,495000.0
4.0,1.75,1870,5200,2.0,0,0,4,7,1200.0,670,1790,5000,77,0,47.6843,-122.283,98115,594000.0
3.0,1.75,1720,5280,1.0,0,0,4,8,900.0,820,1600,6000,71,0,47.6493,-122.401,98199,465000.0
2.0,1.0,1020,13647,1.0,0,0,5,6,1020.0,0,980,8250,100,1,47.2848,-121.927,98022,160000.0
4.0,2.5,2690,6099,2.0,0,0,3,9,2690.0,0,2520,6168,16,0,47.3314,-122.171,98092,340000.0
4.0,2.0,3090,41147,1.0,0,0,3,7,3090.0,0,3300,34280,24,0,47.6748,-122.049,98052,870000.0
3.0,1.5,1070,5150,1.0,0,0,4,6,1070.0,0,1020,4800,74,0,47.5335,-122.349,98106,249000.0
4.0,2.25,2050,7201,2.0,0,0,3,8,2050.0,0,1970,7350,21,0,47.7003,-122.165,98033,500000.0
3.0,1.5,1660,15600,2.0,0,0,3,7,1660.0,0,1660,14400,33,0,47.2589,-122.279,98001,220000.0
5.0,1.75,2810,9360,1.0,0,0,4,7,1520.0,1290,1770,9360,49,0,47.4361,-122.193,98055,368500.0
4.0,2.25,2460,14600,1.0,0,0,4,8,1720.0,740,2460,14600,37,0,47.3762,-122.16,98042,439950.0
3.0,1.75,1230,12000,1.0,0,0,3,6,1230.0,0,1550,12000,44,0,47.2878,-122.251,98001,179900.0
4.0,2.5,2360,4367,2.0,0,0,3,8,2360.0,0,2360,4868,11,0,47.7731,-122.167,98011,490000.0
4.0,1.75,1730,11890,1.0,0,0,2,7,980.0,750,2100,12325,59,0,47.5979,-122.194,98004,425000.0
4.0,2.5,2770,21806,2.0,0,0,3,9,2770.0,0,2500,21656,23,0,47.4815,-121.768,98045,533300.0
4.0,2.0,1770,3332,2.0,0,0,3,7,1630.0,140,1640,4000,91,1,47.5563,-122.281,98118,447500.0
5.0,2.75,3030,13640,2.0,0,0,4,8,3030.0,0,2500,13225,34,0,47.6186,-122.146,98007,768000.0
3.0,1.75,2380,6000,1.5,0,0,3,7,1320.0,1060,1290,6000,79,0,47.498,-122.222,98178,285000.0
3.0,1.75,1780,120661,1.0,0,0,4,6,1780.0,0,1440,25000,35,0,47.7731,-121.897,98019,336900.0
4.0,1.5,1540,7886,2.0,0,0,3,7,1540.0,0,1550,7396,47,0,47.734,-122.193,98034,415000.0
3.0,2.25,1580,4379,2.0,0,0,4,8,1580.0,0,1770,4187,20,0,47.5694,-122.005,98029,500000.0
4.0,2.5,3200,5772,2.0,0,0,3,8,3200.0,0,3010,5772,11,0,47.3486,-122.153,98042,337000.0
4.0,2.5,2220,6800,2.0,0,0,3,7,2220.0,0,2220,5303,12,0,47.49,-122.15,98059,419950.0
4.0,2.75,2240,8162,2.0,0,0,5,7,1380.0,860,1550,8163,69,0,47.7427,-122.34,98133,290000.0
2.0,1.75,1640,4176,1.0,0,0,4,7,1040.0,600,1460,5200,66,0,47.5162,-122.26,98118,349950.0
3.0,1.5,1170,4950,1.0,0,0,4,7,1170.0,0,1570,7700,54,0,47.6057,-122.135,98007,330000.0
4.0,2.25,3160,34560,1.0,0,0,4,10,3160.0,0,3530,38045,33,0,47.7337,-122.132,98072,965000.0
3.0,2.5,2100,7851,2.0,0,0,3,8,2100.0,0,2100,8187,28,0,47.7242,-122.105,98052,515000.0
4.0,2.5,2600,17388,2.0,0,0,3,9,2600.0,0,2950,11553,18,0,47.5283,-122.146,98059,665000.0
3.0,1.75,1630,5999,1.5,0,0,4,7,1630.0,0,1540,7500,29,0,47.3816,-122.313,98198,265000.0
3.0,2.0,2850,19200,1.0,0,3,3,8,2340.0,510,2860,18240,10,0,47.3378,-122.348,98023,545400.0
4.0,3.0,2560,5606,2.0,0,0,3,9,2560.0,0,2667,7334,10,0,47.3274,-122.178,98092,350000.0
2.0,1.5,980,1296,2.0,0,0,3,7,840.0,140,1100,1228,13,0,47.7075,-122.336,98133,260000.0
3.0,3.25,5480,57990,2.0,1,4,3,11,5480.0,0,2500,22954,24,0,47.4558,-122.371,98166,2510000.0
3.0,2.0,2160,8091,1.5,0,0,3,8,2160.0,0,2190,8297,14,0,47.3474,-122.303,98003,355000.0
3.0,3.0,3030,5156,1.5,0,0,4,9,2080.0,950,1910,5720,85,0,47.647,-122.369,98119,879000.0
4.0,3.5,3560,7178,2.0,0,3,3,10,2590.0,970,3290,6978,8,0,47.7054,-122.107,98052,833000.0
2.0,1.0,760,6407,1.0,0,0,3,6,760.0,0,1050,8580,72,0,47.4977,-122.259,98178,261590.0
3.0,3.0,2260,2400,2.0,0,0,3,7,2260.0,0,1320,2790,105,1,47.6094,-122.31,98122,512500.0
2.0,1.75,1560,3200,1.0,0,0,5,7,880.0,680,2060,4940,69,0,47.6419,-122.394,98199,600000.0
5.0,3.0,2270,6664,1.0,0,0,3,7,1340.0,930,1870,6187,19,0,47.7191,-122.315,98125,417500.0
5.0,3.0,3480,15185,2.0,0,0,4,8,3480.0,0,3030,14257,50,0,47.5757,-122.216,98040,970000.0
3.0,2.25,1900,7479,2.0,0,0,4,7,1900.0,0,1520,6559,22,0,47.3495,-122.037,98038,316000.0
4.0,3.0,2350,9952,1.0,0,0,3,9,1650.0,700,2440,9100,26,0,47.4194,-122.211,98031,397500.0
3.0,2.5,2390,5500,1.0,0,3,3,9,1700.0,690,2700,5500,62,0,47.6389,-122.409,98199,1350000.0
4.0,2.5,3730,9847,2.0,0,0,3,10,3730.0,0,3490,10219,17,0,47.587,-121.976,98075,840000.0
2.0,1.0,1780,81021,1.0,0,3,4,9,1780.0,0,1780,26723,60,0,47.2712,-122.265,98001,270000.0
4.0,2.5,1630,4473,2.0,0,0,3,7,1630.0,0,1830,5082,11,0,47.3546,-122.015,98038,312900.0
2.0,1.0,1130,6908,1.5,0,0,3,6,1130.0,0,1150,6908,70,0,47.745,-122.313,98155,325000.0
3.0,1.75,2140,3584,1.0,0,0,3,7,1070.0,1070,1620,4000,62,0,47.636,-122.391,98199,680000.0
4.0,2.5,3220,7873,2.0,0,0,3,10,3220.0,0,2610,8023,21,0,47.5849,-122.03,98075,763000.0
1.5,1.0,800,533610,1.5,0,0,5,5,800.0,0,1790,216057,64,0,47.4134,-121.986,98038,375000.0
3.0,2.5,1800,3300,2.0,0,0,3,7,1690.0,110,1570,4097,11,0,47.5491,-122.276,98118,475000.0
2.0,2.5,809,940,2.0,0,0,3,7,809.0,0,1260,4240,11,0,47.5499,-122.384,98136,219000.0
3.0,2.25,1820,9694,1.0,0,0,3,7,1240.0,580,1820,9694,38,0,47.6157,-122.05,98074,415000.0
2.0,1.0,580,7500,1.0,0,0,3,5,580.0,0,1700,11250,71,0,47.4852,-122.251,98178,90000.0
2.0,1.0,580,7500,1.0,0,0,3,5,580.0,0,1700,11250,72,0,47.4852,-122.251,98178,220000.0
3.0,2.0,2900,5650,1.0,0,2,3,8,1520.0,1380,1810,6250,56,0,47.5789,-122.396,98116,616000.0
2.0,1.0,1140,74052,1.0,0,0,4,6,1140.0,0,1730,43560,46,0,47.2093,-121.962,98022,269500.0
2.0,1.0,1060,5754,1.0,0,0,4,6,1060.0,0,1460,7200,98,0,47.6931,-122.372,98117,395350.0
4.0,3.0,2320,7200,1.0,0,0,3,7,1260.0,1060,1760,7200,72,1,47.5893,-122.232,98040,770000.0
4.0,2.5,3450,43216,2.0,0,0,3,9,3450.0,0,3030,50481,15,0,47.7625,-122.025,98072,840000.0
2.0,1.0,1760,4441,1.0,0,0,3,8,1310.0,450,1350,5748,64,0,47.5311,-122.381,98126,428950.0
4.0,3.75,3370,6766,2.0,0,0,3,9,3370.0,0,3530,6766,9,0,47.7063,-122.106,98052,800000.0
4.0,1.0,1940,5753,1.5,0,0,3,7,1940.0,0,2170,6075,67,0,47.7188,-122.358,98177,401000.0
4.0,2.0,2520,7334,1.0,0,0,3,7,1600.0,920,2040,7937,60,0,47.7263,-122.291,98125,303697.0
3.0,1.0,1360,8968,1.0,0,0,3,7,1360.0,0,1490,7355,58,0,47.7105,-122.289,98125,355000.0
2.0,1.0,800,5040,1.0,0,0,3,6,800.0,0,1020,5040,54,0,47.6953,-122.362,98117,350000.0
4.0,2.5,3010,9323,2.0,0,0,3,10,3010.0,0,2840,8413,23,0,47.578,-122.053,98075,754999.0
3.0,1.75,2340,5500,2.0,0,2,3,9,2340.0,0,2830,5500,27,0,47.6451,-122.319,98102,982218.0
3.0,2.0,1780,8621,1.0,0,0,3,8,1780.0,0,2470,8542,22,0,47.5062,-122.149,98059,406500.0
4.0,3.25,4200,210394,2.0,0,0,4,10,4200.0,0,2370,184694,22,0,47.5607,-121.961,98024,1650000.0
2.0,1.75,1720,3000,1.0,0,0,5,7,860.0,860,1360,4500,90,0,47.686,-122.351,98103,565000.0
2.0,1.0,830,4500,1.0,0,0,3,6,830.0,0,1092,5350,94,0,47.5248,-122.265,98118,160000.0
3.0,1.0,1090,6320,1.0,0,0,3,6,890.0,200,1460,7080,61,0,47.4976,-122.35,98146,220000.0
5.0,4.25,5040,9466,2.0,0,0,3,11,5040.0,0,4300,9417,11,0,47.5282,-122.133,98059,1284000.0
5.0,2.75,3500,5040,2.0,0,2,3,9,2950.0,550,1450,5040,87,1,47.5527,-122.379,98126,970000.0
3.0,1.0,1080,6250,1.0,0,0,2,5,1080.0,0,1070,6250,64,0,47.5045,-122.33,98168,115000.0
3.0,1.0,1080,6250,1.0,0,0,2,5,1080.0,0,1070,6250,64,0,47.5045,-122.33,98168,124000.0
3.0,1.0,1080,6250,1.0,0,0,2,5,1080.0,0,1070,6250,65,0,47.5045,-122.33,98168,157000.0
3.0,1.0,870,5200,1.0,0,0,5,6,870.0,0,870,5200,45,0,47.3702,-122.078,98042,183000.0
4.0,2.5,2830,6163,2.0,0,0,3,9,2830.0,0,2730,6202,14,0,47.5227,-122.19,98056,527000.0
4.0,2.0,1880,14653,2.0,0,0,3,8,1880.0,0,1750,14858,36,0,47.6959,-121.921,98014,407193.0
4.0,2.75,3600,5040,2.0,0,0,3,9,2610.0,990,1590,5040,11,0,47.6487,-122.388,98199,970000.0
4.0,2.5,2340,5600,2.0,0,0,3,7,2340.0,0,1310,5600,93,1,47.5117,-122.379,98146,535000.0
3.0,2.0,2040,13125,1.0,0,0,3,6,810.0,1230,1460,10582,104,0,47.478,-122.278,98168,245000.0
3.0,1.75,1310,12750,1.0,0,0,3,7,1310.0,0,1790,13500,21,0,47.4695,-122.07,98059,337000.0
3.0,2.0,1470,6000,1.0,0,0,3,8,1090.0,380,1880,7799,65,1,47.6829,-122.202,98033,630000.0
3.0,1.75,1370,9900,1.0,0,0,4,7,1370.0,0,1490,9600,31,0,47.2575,-122.312,98003,320000.0
3.0,1.0,1080,7486,1.5,0,0,3,6,990.0,90,1170,7800,73,0,47.4838,-122.335,98146,228500.0
3.0,2.5,1990,7577,2.0,0,0,3,7,1990.0,0,1900,7152,25,0,47.2908,-122.351,98023,293000.0
3.0,1.0,1310,7000,1.0,0,0,4,7,1310.0,0,1280,7300,56,0,47.6019,-122.123,98008,447000.0
3.0,1.75,1640,10762,1.0,0,0,3,7,1130.0,510,1680,10259,26,0,47.3586,-122.074,98042,226500.0
3.0,2.25,1770,8000,1.0,0,0,4,7,1350.0,420,1850,7875,38,0,47.7358,-122.17,98072,436000.0
3.0,2.5,2050,4876,2.0,0,0,3,8,2050.0,0,2320,4065,9,0,47.7746,-122.158,98072,451000.0
3.0,1.0,1170,62290,2.0,0,0,3,5,1170.0,0,1810,42173,29,0,47.5104,-121.787,98045,315000.0
2.0,1.0,1340,7250,1.0,0,0,4,7,1340.0,0,1450,7026,63,0,47.7015,-122.32,98125,450000.0
3.0,1.5,2240,5300,1.0,0,0,5,7,1120.0,1120,1740,7110,59,0,47.6927,-122.395,98117,635000.0
2.0,1.0,880,17743,1.0,0,0,4,5,880.0,0,1217,13000,64,0,47.4115,-122.197,98031,292500.0
3.0,2.5,2170,4905,2.0,0,0,3,8,2170.0,0,2300,4935,10,0,47.3503,-122.039,98038,329900.0
2.0,1.5,1260,6660,1.5,0,0,4,7,1260.0,0,2140,4770,88,0,47.6792,-122.287,98115,531000.0
3.0,1.75,1880,13300,1.0,0,0,3,7,1380.0,500,3550,10883,47,0,47.634,-122.204,98004,725000.0
3.0,2.5,1620,7410,1.0,0,0,5,7,1620.0,0,1450,8121,59,0,47.7708,-122.335,98133,355300.0
3.0,2.5,1610,10022,2.0,0,0,3,7,1610.0,0,1820,10017,19,0,47.2583,-122.3,98003,280000.0
4.0,2.75,3330,9143,2.0,0,0,4,10,3330.0,0,2390,9143,19,0,47.6821,-122.19,98033,1095000.0
4.0,2.0,1370,4000,2.0,0,0,3,9,1370.0,0,2010,5720,63,1,47.6593,-122.394,98199,605004.0
2.0,1.0,690,6000,1.0,0,0,3,6,690.0,0,840,3030,66,0,47.5621,-122.283,98118,260000.0
4.0,2.5,3170,4979,2.0,0,0,4,7,2570.0,600,2060,5000,89,0,47.6655,-122.34,98103,748000.0
2.0,2.0,1990,6180,1.0,0,0,4,7,1010.0,980,1470,5150,74,0,47.6792,-122.303,98115,776000.0
4.0,1.0,1080,6095,1.5,0,0,4,6,1080.0,0,1200,5060,90,0,47.6962,-122.346,98103,425000.0
4.0,1.0,1870,14703,1.5,0,0,3,6,1090.0,780,1650,6045,87,0,47.5274,-122.281,98118,230000.0
3.0,1.75,1670,12075,1.0,0,0,3,7,1370.0,300,1800,12123,57,0,47.7681,-122.307,98155,418000.0
4.0,2.5,2800,28254,2.0,0,0,3,9,2800.0,0,2530,4694,13,0,47.3552,-122.063,98038,440000.0
5.0,2.75,3460,7977,2.0,0,0,3,9,3460.0,0,3390,6630,3,0,47.5908,-122.062,98074,858450.0
3.0,2.0,1930,12443,1.0,0,0,3,7,1930.0,0,1400,12183,45,0,47.4906,-121.775,98045,390000.0
4.0,3.0,2370,3836,2.0,0,0,3,9,1750.0,620,1690,4698,45,1,47.6718,-122.394,98107,957000.0
3.0,1.0,1180,6000,1.0,0,0,3,7,1180.0,0,1680,6000,64,0,47.6853,-122.286,98115,507000.0
2.0,1.0,1320,4750,1.5,0,0,4,7,1320.0,0,1360,2873,87,0,47.6729,-122.38,98107,575000.0
3.0,1.75,1350,4000,1.5,0,0,4,7,1350.0,0,1880,4000,90,0,47.6581,-122.354,98103,700000.0
2.0,1.5,1068,1452,2.0,0,0,3,7,1068.0,0,1078,1357,25,0,47.753,-122.244,98028,239950.0
3.0,1.0,1580,8240,1.0,0,0,4,7,1040.0,540,1480,9200,36,0,47.3542,-122.181,98030,253000.0
4.0,1.0,1690,3417,1.5,0,0,3,7,1690.0,0,1970,4800,108,0,47.663,-122.402,98199,540000.0
3.0,4.0,5120,4600,3.0,0,2,3,11,4490.0,630,2510,5918,7,0,47.7052,-122.223,98034,1550000.0
4.0,2.5,3960,38615,2.0,0,0,3,10,3960.0,0,3290,43560,14,0,47.7249,-122.024,98077,805000.0
4.0,3.25,2420,4000,1.5,0,0,5,9,1870.0,550,1810,4000,103,0,47.6567,-122.325,98105,920000.0
3.0,2.5,1910,5562,2.0,0,0,3,8,1910.0,0,1940,4647,26,0,47.5738,-122.017,98029,496600.0
3.0,2.25,1440,10500,1.0,0,0,3,8,1130.0,310,1510,8125,31,0,47.318,-122.391,98023,246000.0
5.0,3.0,2320,8400,1.0,0,0,3,7,1510.0,810,1200,4800,52,0,47.557,-122.365,98106,350000.0
3.0,2.0,1670,4572,1.5,0,0,3,8,1670.0,0,1480,4890,83,0,47.6854,-122.373,98117,585000.0
3.0,1.75,1390,11700,1.0,0,0,4,7,1390.0,0,1060,8686,49,0,47.7002,-122.192,98033,450000.0
3.0,2.5,2620,8950,2.0,0,0,3,9,2620.0,0,2850,8809,22,0,47.5523,-122.119,98006,746000.0
3.0,2.5,3040,7880,2.0,0,0,3,9,3040.0,0,3040,7880,10,0,47.5277,-122.184,98056,598555.0
3.0,2.5,2990,10711,1.0,1,4,3,9,1560.0,1430,2870,11476,38,1,47.3573,-122.324,98198,820000.0
3.0,2.25,1740,5460,1.0,0,0,3,7,1210.0,530,1740,7500,16,0,47.3648,-122.046,98038,266500.0
2.0,1.0,2360,105850,1.0,0,2,2,6,1180.0,1180,2640,386812,68,0,47.2495,-121.97,98022,370000.0
3.0,2.75,2240,3600,2.5,0,0,3,7,1650.0,590,1716,3120,113,0,47.6244,-122.326,98102,625000.0
4.0,2.0,1610,6200,1.0,0,0,4,7,1610.0,0,1610,7500,35,0,47.3833,-122.306,98198,243500.0
2.0,1.0,700,5829,1.0,0,0,3,6,700.0,0,1160,6700,70,0,47.6958,-122.357,98103,340000.0
5.0,3.0,2730,9519,1.0,0,0,3,8,1670.0,1060,1150,9519,0,0,47.7504,-122.307,98155,559950.0
3.0,2.75,1780,15114,1.0,0,0,3,7,1080.0,700,1792,10155,35,0,47.258,-122.305,98003,315000.0
3.0,2.5,3070,223463,2.0,0,0,3,9,3070.0,0,3640,223463,12,0,47.664,-121.993,98053,753000.0
3.0,3.0,2060,3200,2.0,0,0,3,8,2060.0,0,1760,2669,108,1,47.637,-122.324,98102,800000.0
3.0,2.25,1360,5111,1.5,0,0,5,7,1360.0,0,1900,5111,80,0,47.6988,-122.313,98115,550000.0
3.0,2.0,1430,14250,1.0,0,0,3,7,1430.0,0,1530,11475,61,0,47.701,-122.199,98033,465000.0
3.0,2.25,1840,5752,2.0,0,0,3,7,1840.0,0,1670,2462,11,0,47.7042,-122.187,98034,465000.0
4.0,2.25,2000,8068,2.0,0,0,5,8,2000.0,0,2080,7837,39,0,47.5584,-122.137,98006,710000.0
3.0,2.5,1820,11012,2.0,0,0,3,8,1820.0,0,1860,7767,26,0,47.6358,-122.026,98074,505000.0
3.0,1.75,2330,16300,2.0,0,0,3,9,2330.0,0,2330,16300,51,0,47.7037,-122.24,98034,690000.0
2.0,2.0,1070,8400,1.0,0,0,4,7,1070.0,0,1430,8190,34,0,47.4014,-122.186,98031,217500.0
2.0,1.0,930,3750,1.0,0,0,4,7,930.0,0,1740,4300,105,0,47.6733,-122.296,98115,500000.0
2.0,2.0,1040,5796,1.0,0,2,4,6,1040.0,0,2300,5796,94,0,47.7362,-122.29,98155,325000.0
4.0,2.25,1960,12436,2.0,0,0,3,8,1960.0,0,1960,12436,30,0,47.6276,-122.037,98074,500000.0
3.0,3.25,2970,234788,2.0,0,3,3,9,2040.0,930,2970,220413,24,0,47.5353,-121.897,98024,721500.0
3.0,1.5,2200,5000,1.5,0,0,3,9,2200.0,0,2860,5000,82,0,47.6404,-122.408,98199,924000.0
5.5,4.5,3810,28176,1.0,0,4,5,10,3810.0,0,3810,26400,45,0,47.7612,-122.381,98177,2005000.0
2.0,1.5,830,1034,2.0,0,0,3,8,830.0,0,1130,2534,6,0,47.5926,-122.3,98144,345000.0
4.0,3.5,3920,11086,2.0,0,0,3,10,3920.0,0,3740,10880,16,0,47.5416,-121.869,98065,825000.0
3.0,2.0,2870,95396,1.0,0,0,4,9,1350.0,1520,2870,102366,34,0,47.4834,-122.001,98027,560000.0
3.0,2.0,2560,14680,1.0,0,0,3,8,1330.0,1230,2390,13848,27,0,47.648,-122.118,98052,599000.0
3.0,1.5,1350,7620,1.0,0,0,5,6,1350.0,0,1350,7620,73,0,47.4565,-122.35,98166,211000.0
4.0,2.25,1240,21190,1.0,0,0,3,8,910.0,330,1760,8200,41,0,47.5123,-122.197,98056,425000.0
4.0,2.75,3210,8520,1.0,0,2,4,7,1810.0,1400,2450,7360,39,0,47.7743,-122.388,98177,750000.0
